"fips","SCC","Pollutant","Emissions","type","year","county"
"10423","48201","220102019X","PM25-PRI",0.21,"ON-ROAD",1999,"Harris County (Houston)"
"10424","48201","220102021B","PM25-PRI",0.18,"ON-ROAD",1999,"Harris County (Houston)"
"10425","48201","220102021T","PM25-PRI",0.07,"ON-ROAD",1999,"Harris County (Houston)"
"10426","48201","220102021X","PM25-PRI",0.38,"ON-ROAD",1999,"Harris County (Houston)"
"10427","48201","220102023B","PM25-PRI",9.32,"ON-ROAD",1999,"Harris County (Houston)"
"10428","48201","220102023T","PM25-PRI",3.52,"ON-ROAD",1999,"Harris County (Houston)"
"10429","48201","2230073230","PM25-PRI",0.395134,"ON-ROAD",2008,"Harris County (Houston)"
"10430","48201","220102025B","PM25-PRI",7.84,"ON-ROAD",1999,"Harris County (Houston)"
"10431","48201","2230071330","PM25-PRI",0.0544926,"ON-ROAD",2008,"Harris County (Houston)"
"10432","48201","220102025X","PM25-PRI",16.86,"ON-ROAD",1999,"Harris County (Houston)"
"10433","48201","2201040150","PM25-PRI",0.109451,"ON-ROAD",2008,"Harris County (Houston)"
"10434","48201","2230072290","PM25-PRI",0.200556,"ON-ROAD",2008,"Harris County (Houston)"
"10435","48201","220102027X","PM25-PRI",16.96,"ON-ROAD",1999,"Harris County (Houston)"
"10436","48201","220102029B","PM25-PRI",6.68,"ON-ROAD",1999,"Harris County (Houston)"
"10437","48201","220102029T","PM25-PRI",2.52,"ON-ROAD",1999,"Harris County (Houston)"
"10438","48201","220102029X","PM25-PRI",15.12,"ON-ROAD",1999,"Harris County (Houston)"
"10439","48201","220102031B","PM25-PRI",3.03,"ON-ROAD",1999,"Harris County (Houston)"
"10440","48201","220102031T","PM25-PRI",1.14,"ON-ROAD",1999,"Harris County (Houston)"
"10441","48201","220102031X","PM25-PRI",6.86,"ON-ROAD",1999,"Harris County (Houston)"
"10442","48201","220102033B","PM25-PRI",6.12,"ON-ROAD",1999,"Harris County (Houston)"
"10443","48201","220102033T","PM25-PRI",2.31,"ON-ROAD",1999,"Harris County (Houston)"
"10444","48201","220102033X","PM25-PRI",13.92,"ON-ROAD",1999,"Harris County (Houston)"
"10445","48201","220104011B","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10446","48201","220104011T","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10447","48201","220104011X","PM25-PRI",0.08,"ON-ROAD",1999,"Harris County (Houston)"
"10448","48201","220104013B","PM25-PRI",0.26,"ON-ROAD",1999,"Harris County (Houston)"
"10449","48201","220104013T","PM25-PRI",0.1,"ON-ROAD",1999,"Harris County (Houston)"
"10450","48201","220104013X","PM25-PRI",0.95,"ON-ROAD",1999,"Harris County (Houston)"
"10451","48201","220104015B","PM25-PRI",0.17,"ON-ROAD",1999,"Harris County (Houston)"
"10452","48201","2230073150","PM25-PRI",0.00507681,"ON-ROAD",2008,"Harris County (Houston)"
"10453","48201","220104015X","PM25-PRI",0.61,"ON-ROAD",1999,"Harris County (Houston)"
"10454","48201","220104017B","PM25-PRI",0.21,"ON-ROAD",1999,"Harris County (Houston)"
"10455","48201","220104017T","PM25-PRI",0.08,"ON-ROAD",1999,"Harris County (Houston)"
"10456","48201","220104017X","PM25-PRI",0.75,"ON-ROAD",1999,"Harris County (Houston)"
"10457","48201","2201080310","PM25-PRI",0.0189534,"ON-ROAD",2008,"Harris County (Houston)"
"10458","48201","220104019T","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10459","48201","2230072110","PM25-PRI",0.147364,"ON-ROAD",2008,"Harris County (Houston)"
"10460","48201","2230075230","PM25-PRI",0.218345,"ON-ROAD",2008,"Harris County (Houston)"
"10461","48201","220104021T","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10462","48201","2230071210","PM25-PRI",0.239558,"ON-ROAD",2008,"Harris County (Houston)"
"10463","48201","220104023B","PM25-PRI",3.19,"ON-ROAD",1999,"Harris County (Houston)"
"10464","48201","220104023T","PM25-PRI",1.2,"ON-ROAD",1999,"Harris County (Houston)"
"10465","48201","2230075230","PM25-PRI",18.4976,"ON-ROAD",2008,"Harris County (Houston)"
"10466","48201","220104025B","PM25-PRI",2.68,"ON-ROAD",1999,"Harris County (Houston)"
"10467","48201","2230071230","PM25-PRI",0.44542,"ON-ROAD",2008,"Harris County (Houston)"
"10468","48201","220104025X","PM25-PRI",9.69,"ON-ROAD",1999,"Harris County (Houston)"
"10469","48201","2230071310","PM25-PRI",3.46478,"ON-ROAD",2008,"Harris County (Houston)"
"10470","48201","220104027T","PM25-PRI",0.97,"ON-ROAD",1999,"Harris County (Houston)"
"10471","48201","2230060190","PM25-PRI",0.00318833,"ON-ROAD",2008,"Harris County (Houston)"
"10472","48201","220104029B","PM25-PRI",2.28,"ON-ROAD",1999,"Harris County (Houston)"
"10473","48201","220104029T","PM25-PRI",0.86,"ON-ROAD",1999,"Harris County (Houston)"
"10474","48201","220104029X","PM25-PRI",8.47,"ON-ROAD",1999,"Harris County (Houston)"
"10475","48201","220104031B","PM25-PRI",1.04,"ON-ROAD",1999,"Harris County (Houston)"
"10476","48201","2230060330","PM25-PRI",0.0803867,"ON-ROAD",2008,"Harris County (Houston)"
"10477","48201","220104031X","PM25-PRI",3.84,"ON-ROAD",1999,"Harris County (Houston)"
"10478","48201","220104033B","PM25-PRI",2.09,"ON-ROAD",1999,"Harris County (Houston)"
"10479","48201","220104033T","PM25-PRI",0.79,"ON-ROAD",1999,"Harris County (Houston)"
"10480","48201","220104033X","PM25-PRI",7.76,"ON-ROAD",1999,"Harris County (Houston)"
"10481","48201","220107011B","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10482","48201","220107011X","PM25-PRI",0.14,"ON-ROAD",1999,"Harris County (Houston)"
"10483","48201","220107013B","PM25-PRI",0.11,"ON-ROAD",1999,"Harris County (Houston)"
"10484","48201","2230072210","PM25-PRI",0.122548,"ON-ROAD",2008,"Harris County (Houston)"
"10485","48201","220107013X","PM25-PRI",1.7,"ON-ROAD",1999,"Harris County (Houston)"
"10486","48201","220107015B","PM25-PRI",0.07,"ON-ROAD",1999,"Harris County (Houston)"
"10487","48201","220107015T","PM25-PRI",0.03,"ON-ROAD",1999,"Harris County (Houston)"
"10488","48201","2230074130","PM25-PRI",0.0817379,"ON-ROAD",2008,"Harris County (Houston)"
"10489","48201","220107017B","PM25-PRI",0.09,"ON-ROAD",1999,"Harris County (Houston)"
"10490","48201","220107017T","PM25-PRI",0.04,"ON-ROAD",1999,"Harris County (Houston)"
"10491","48201","2230073270","PM25-PRI",0.233765,"ON-ROAD",2008,"Harris County (Houston)"
"10492","48201","220107019B","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10493","48201","220107019T","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10494","48201","220107019X","PM25-PRI",0.22,"ON-ROAD",1999,"Harris County (Houston)"
"10495","48201","220107021B","PM25-PRI",0.03,"ON-ROAD",1999,"Harris County (Houston)"
"10496","48201","220107021T","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10497","48201","220107021X","PM25-PRI",0.38,"ON-ROAD",1999,"Harris County (Houston)"
"10498","48201","220107023B","PM25-PRI",1.22,"ON-ROAD",1999,"Harris County (Houston)"
"10499","48201","2230073210","PM25-PRI",0.1952,"ON-ROAD",2008,"Harris County (Houston)"
"10500","48201","2201020230","PM25-PRI",13.975,"ON-ROAD",2008,"Harris County (Houston)"
"10501","48201","2201001230","PM25-PRI",42.6416,"ON-ROAD",2008,"Harris County (Houston)"
"10502","48201","220107025T","PM25-PRI",0.42,"ON-ROAD",1999,"Harris County (Houston)"
"10503","48201","220107025X","PM25-PRI",14.9,"ON-ROAD",1999,"Harris County (Houston)"
"10504","48201","220107027B","PM25-PRI",0.98,"ON-ROAD",1999,"Harris County (Houston)"
"10505","48201","220107027T","PM25-PRI",0.41,"ON-ROAD",1999,"Harris County (Houston)"
"10506","48201","220107027X","PM25-PRI",14.06,"ON-ROAD",1999,"Harris County (Houston)"
"10507","48201","2230071190","PM25-PRI",0.00216131,"ON-ROAD",2008,"Harris County (Houston)"
"10508","48201","2230060130","PM25-PRI",0.00213493,"ON-ROAD",2008,"Harris County (Houston)"
"10509","48201","220107029X","PM25-PRI",12.54,"ON-ROAD",1999,"Harris County (Houston)"
"10510","48201","220107031B","PM25-PRI",0.4,"ON-ROAD",1999,"Harris County (Houston)"
"10511","48201","220107031T","PM25-PRI",0.16,"ON-ROAD",1999,"Harris County (Houston)"
"10512","48201","220107031X","PM25-PRI",5.69,"ON-ROAD",1999,"Harris County (Houston)"
"10513","48201","220107033B","PM25-PRI",0.8,"ON-ROAD",1999,"Harris County (Houston)"
"10514","48201","220107033T","PM25-PRI",0.33,"ON-ROAD",1999,"Harris County (Houston)"
"10515","48201","220107033X","PM25-PRI",11.49,"ON-ROAD",1999,"Harris County (Houston)"
"10516","48201","220108013B","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10517","48201","2230071210","PM25-PRI",0.0225792,"ON-ROAD",2008,"Harris County (Houston)"
"10518","48201","220108015B","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10519","48201","220108015X","PM25-PRI",0.03,"ON-ROAD",1999,"Harris County (Houston)"
"10520","48201","220108017B","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10521","48201","2230075330","PM25-PRI",0.0150256,"ON-ROAD",2008,"Harris County (Houston)"
"10522","48201","220108019X","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10523","48201","220108021X","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10524","48201","220108023B","PM25-PRI",0.15,"ON-ROAD",1999,"Harris County (Houston)"
"10525","48201","220108023T","PM25-PRI",0.03,"ON-ROAD",1999,"Harris County (Houston)"
"10526","48201","2201020330","PM25-PRI",1.40939,"ON-ROAD",2008,"Harris County (Houston)"
"10527","48201","2230071130","PM25-PRI",0.0133031,"ON-ROAD",2008,"Harris County (Houston)"
"10528","48201","2230073130","PM25-PRI",0.306685,"ON-ROAD",2008,"Harris County (Houston)"
"10529","48201","220108025X","PM25-PRI",0.37,"ON-ROAD",1999,"Harris County (Houston)"
"10530","48201","220108027B","PM25-PRI",0.12,"ON-ROAD",1999,"Harris County (Houston)"
"10531","48201","2201040130","PM25-PRI",0.143113,"ON-ROAD",2008,"Harris County (Houston)"
"10532","48201","2230072130","PM25-PRI",0.0167067,"ON-ROAD",2008,"Harris County (Houston)"
"10533","48201","220108029B","PM25-PRI",0.11,"ON-ROAD",1999,"Harris County (Houston)"
"10534","48201","220108029T","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10535","48201","220108029X","PM25-PRI",0.33,"ON-ROAD",1999,"Harris County (Houston)"
"10536","48201","220108031B","PM25-PRI",0.05,"ON-ROAD",1999,"Harris County (Houston)"
"10537","48201","220108031T","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10538","48201","220108031X","PM25-PRI",0.15,"ON-ROAD",1999,"Harris County (Houston)"
"10539","48201","220108033B","PM25-PRI",0.1,"ON-ROAD",1999,"Harris County (Houston)"
"10540","48201","220108033T","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10541","48201","2201001210","PM25-PRI",0.810596,"ON-ROAD",2008,"Harris County (Houston)"
"10542","48201","223000111X","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10543","48201","2201001150","PM25-PRI",0.973998,"ON-ROAD",2008,"Harris County (Houston)"
"10544","48201","220104011X","PM25-PRI",0.09,"ON-ROAD",2005,"Harris County (Houston)"
"10545","48201","220104013B","PM25-PRI",0.15,"ON-ROAD",2005,"Harris County (Houston)"
"10546","48201","220104013T","PM25-PRI",0.05,"ON-ROAD",2005,"Harris County (Houston)"
"10547","48201","2230071230","PM25-PRI",12.602,"ON-ROAD",2008,"Harris County (Houston)"
"10548","48201","220104015B","PM25-PRI",0.11,"ON-ROAD",2005,"Harris County (Houston)"
"10549","48201","2201001250","PM25-PRI",29.8359,"ON-ROAD",2008,"Harris County (Houston)"
"10550","48201","220104015X","PM25-PRI",0.11,"ON-ROAD",2005,"Harris County (Houston)"
"10551","48201","223000123X","PM25-PRI",3.67,"ON-ROAD",1999,"Harris County (Houston)"
"10552","48201","220104017T","PM25-PRI",0.03,"ON-ROAD",2005,"Harris County (Houston)"
"10553","48201","223000125T","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10554","48201","220108027B","PM25-PRI",0.03,"ON-ROAD",2002,"Harris County (Houston)"
"10555","48201","220104019T","PM25-PRI",0.0079239946774,"ON-ROAD",2005,"Harris County (Houston)"
"10556","48201","2230001330","PM25-PRI",0.00496146,"ON-ROAD",2008,"Harris County (Houston)"
"10557","48201","220104021B","PM25-PRI",0.06,"ON-ROAD",2005,"Harris County (Houston)"
"10558","48201","220104021T","PM25-PRI",0.02,"ON-ROAD",2005,"Harris County (Houston)"
"10559","48201","2230071310","PM25-PRI",0.326568,"ON-ROAD",2008,"Harris County (Houston)"
"10560","48201","220104023B","PM25-PRI",3.72,"ON-ROAD",2005,"Harris County (Houston)"
"10561","48201","220104023T","PM25-PRI",1.39,"ON-ROAD",2005,"Harris County (Houston)"
"10562","48201","2230072170","PM25-PRI",0.00569792,"ON-ROAD",2008,"Harris County (Houston)"
"10563","48201","220104025B","PM25-PRI",3.26,"ON-ROAD",2005,"Harris County (Houston)"
"10564","48201","220104025T","PM25-PRI",1.22,"ON-ROAD",2005,"Harris County (Houston)"
"10565","48201","220104025X","PM25-PRI",3.12,"ON-ROAD",2005,"Harris County (Houston)"
"10566","48201","220104027B","PM25-PRI",2.73,"ON-ROAD",2005,"Harris County (Houston)"
"10567","48201","223000111T","PM25-PRI",0.0003721708,"ON-ROAD",2002,"Harris County (Houston)"
"10568","48201","223000111X","PM25-PRI",0.03,"ON-ROAD",2002,"Harris County (Houston)"
"10569","48201","223006015X","PM25-PRI",0.16,"ON-ROAD",1999,"Harris County (Houston)"
"10570","48201","2201080250","PM25-PRI",0.0482344,"ON-ROAD",2008,"Harris County (Houston)"
"10571","48201","220104029X","PM25-PRI",3.03,"ON-ROAD",2005,"Harris County (Houston)"
"10572","48201","220104031B","PM25-PRI",1.32,"ON-ROAD",2005,"Harris County (Houston)"
"10573","48201","220104031T","PM25-PRI",0.49,"ON-ROAD",2005,"Harris County (Houston)"
"10574","48201","220104031X","PM25-PRI",1.34,"ON-ROAD",2005,"Harris County (Houston)"
"10575","48201","223000117B","PM25-PRI",0.0011619516,"ON-ROAD",2002,"Harris County (Houston)"
"10576","48201","220104033T","PM25-PRI",0.21,"ON-ROAD",2005,"Harris County (Houston)"
"10577","48201","220104033X","PM25-PRI",0.57,"ON-ROAD",2005,"Harris County (Houston)"
"10578","48201","223000119B","PM25-PRI",0.0002856391,"ON-ROAD",2002,"Harris County (Houston)"
"10579","48201","223000119T","PM25-PRI",0.0001072806,"ON-ROAD",2002,"Harris County (Houston)"
"10580","48201","223006027T","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10581","48201","2230001130","PM25-PRI",0.0004542,"ON-ROAD",2008,"Harris County (Houston)"
"10582","48201","223006029B","PM25-PRI",0.04,"ON-ROAD",1999,"Harris County (Houston)"
"10583","48201","220107013X","PM25-PRI",0.31,"ON-ROAD",2005,"Harris County (Houston)"
"10584","48201","220107015B","PM25-PRI",0.02,"ON-ROAD",2005,"Harris County (Houston)"
"10585","48201","220107015T","PM25-PRI",0.01,"ON-ROAD",2005,"Harris County (Houston)"
"10586","48201","2230075190","PM25-PRI",0.00105947,"ON-ROAD",2008,"Harris County (Houston)"
"10587","48201","220107017B","PM25-PRI",0.01,"ON-ROAD",2005,"Harris County (Houston)"
"10588","48201","2201070310","PM25-PRI",0.109947,"ON-ROAD",2008,"Harris County (Houston)"
"10589","48201","223006033T","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10590","48201","223000127B","PM25-PRI",0.03,"ON-ROAD",2002,"Harris County (Houston)"
"10591","48201","2230074210","PM25-PRI",0.0520248,"ON-ROAD",2008,"Harris County (Houston)"
"10592","48201","223007113B","PM25-PRI",0.03,"ON-ROAD",1999,"Harris County (Houston)"
"10593","48201","223007113T","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10594","48201","220107021T","PM25-PRI",0.00527334259649,"ON-ROAD",2005,"Harris County (Houston)"
"10595","48201","223007115B","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10596","48201","223000131B","PM25-PRI",0.01,"ON-ROAD",2002,"Harris County (Houston)"
"10597","48201","220107023T","PM25-PRI",0.32,"ON-ROAD",2005,"Harris County (Houston)"
"10598","48201","220107023X","PM25-PRI",7.72,"ON-ROAD",2005,"Harris County (Houston)"
"10599","48201","220107025B","PM25-PRI",0.65,"ON-ROAD",2005,"Harris County (Houston)"
"10600","48201","220107025T","PM25-PRI",0.28,"ON-ROAD",2005,"Harris County (Houston)"
"10601","48201","220107025X","PM25-PRI",6.77,"ON-ROAD",2005,"Harris County (Houston)"
"10602","48201","220107027B","PM25-PRI",0.54,"ON-ROAD",2005,"Harris County (Houston)"
"10603","48201","2230074150","PM25-PRI",0.105489,"ON-ROAD",2008,"Harris County (Houston)"
"10604","48201","223007123B","PM25-PRI",0.33,"ON-ROAD",1999,"Harris County (Houston)"
"10605","48201","220107029B","PM25-PRI",0.59,"ON-ROAD",2005,"Harris County (Houston)"
"10606","48201","223006013T","PM25-PRI",0.001056326,"ON-ROAD",2002,"Harris County (Houston)"
"10607","48201","220107029X","PM25-PRI",6.12,"ON-ROAD",2005,"Harris County (Houston)"
"10608","48201","220107031B","PM25-PRI",0.26,"ON-ROAD",2005,"Harris County (Houston)"
"10609","48201","220107031T","PM25-PRI",0.11,"ON-ROAD",2005,"Harris County (Houston)"
"10610","48201","223006015X","PM25-PRI",0.05,"ON-ROAD",2002,"Harris County (Houston)"
"10611","48201","223006017B","PM25-PRI",0.001550145,"ON-ROAD",2002,"Harris County (Houston)"
"10612","48201","220107033T","PM25-PRI",0.04,"ON-ROAD",2005,"Harris County (Houston)"
"10613","48201","220107033X","PM25-PRI",1.16,"ON-ROAD",2005,"Harris County (Houston)"
"10614","48201","220108011B","PM25-PRI",0.00137896452361018,"ON-ROAD",2005,"Harris County (Houston)"
"10615","48201","223007129X","PM25-PRI",9.97,"ON-ROAD",1999,"Harris County (Houston)"
"10616","48201","223007131B","PM25-PRI",0.11,"ON-ROAD",1999,"Harris County (Houston)"
"10617","48201","223006021B","PM25-PRI",0.0010052134,"ON-ROAD",2002,"Harris County (Houston)"
"10618","48201","220108013T","PM25-PRI",0.000391980278436662,"ON-ROAD",2005,"Harris County (Houston)"
"10619","48201","220108013X","PM25-PRI",0.00560596375536,"ON-ROAD",2005,"Harris County (Houston)"
"10620","48201","2230073150","PM25-PRI",0.234548,"ON-ROAD",2008,"Harris County (Houston)"
"10621","48201","223006023T","PM25-PRI",0.02,"ON-ROAD",2002,"Harris County (Houston)"
"10622","48201","2201020110","PM25-PRI",0.263342,"ON-ROAD",2008,"Harris County (Houston)"
"10623","48201","2230072250","PM25-PRI",0.220159,"ON-ROAD",2008,"Harris County (Houston)"
"10624","48201","220108017T","PM25-PRI",0.000210197508749842,"ON-ROAD",2005,"Harris County (Houston)"
"10625","48201","220108017X","PM25-PRI",0.00300617072207386,"ON-ROAD",2005,"Harris County (Houston)"
"10626","48201","220108019B","PM25-PRI",0.000292683542284066,"ON-ROAD",2005,"Harris County (Houston)"
"10627","48201","220108019T","PM25-PRI",5.51128982806389e-05,"ON-ROAD",2005,"Harris County (Houston)"
"10628","48201","220108019X","PM25-PRI",0.000791281454439721,"ON-ROAD",2005,"Harris County (Houston)"
"10629","48201","220108021B","PM25-PRI",0.000835800095956058,"ON-ROAD",2005,"Harris County (Houston)"
"10630","48201","220108021T","PM25-PRI",0.000157382829456763,"ON-ROAD",2005,"Harris County (Houston)"
"10631","48201","223007217X","PM25-PRI",0.75,"ON-ROAD",1999,"Harris County (Houston)"
"10632","48201","223006031B","PM25-PRI",0.02,"ON-ROAD",2002,"Harris County (Houston)"
"10633","48201","220108023T","PM25-PRI",0.0097124733129,"ON-ROAD",2005,"Harris County (Houston)"
"10634","48201","220108023X","PM25-PRI",0.13,"ON-ROAD",2005,"Harris County (Houston)"
"10635","48201","220108025B","PM25-PRI",0.04,"ON-ROAD",2005,"Harris County (Houston)"
"10636","48201","223007223T","PM25-PRI",0.11,"ON-ROAD",1999,"Harris County (Houston)"
"10637","48201","220108025X","PM25-PRI",0.12,"ON-ROAD",2005,"Harris County (Houston)"
"10638","48201","220108027B","PM25-PRI",0.03,"ON-ROAD",2005,"Harris County (Houston)"
"10639","48201","223007225T","PM25-PRI",0.09,"ON-ROAD",1999,"Harris County (Houston)"
"10640","48201","220108027X","PM25-PRI",0.1,"ON-ROAD",2005,"Harris County (Houston)"
"10641","48201","220108029B","PM25-PRI",0.04,"ON-ROAD",2005,"Harris County (Houston)"
"10642","48201","220108029T","PM25-PRI",0.00777977524366,"ON-ROAD",2005,"Harris County (Houston)"
"10643","48201","220108029X","PM25-PRI",0.11,"ON-ROAD",2005,"Harris County (Houston)"
"10644","48201","220108031B","PM25-PRI",0.01,"ON-ROAD",2005,"Harris County (Houston)"
"10645","48201","223007115T","PM25-PRI",0.0050968749,"ON-ROAD",2002,"Harris County (Houston)"
"10646","48201","220108031X","PM25-PRI",0.04,"ON-ROAD",2005,"Harris County (Houston)"
"10647","48201","220108033B","PM25-PRI",0.00788564851721,"ON-ROAD",2005,"Harris County (Houston)"
